,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
61,198.18.0.1,62106,198.18.0.11,443,192.168.5.2,62108,221.5.100.174,2064,198.18.0.1,62106,198.18.0.11,443,81,16440,84,11.268716,241.588422,10,accounts.google.com,192.168.5.2,62108,221.5.100.174,2064,78,23419,79,11.272423,241.776692,10
62,198.18.0.1,62111,198.18.0.44,443,192.168.5.2,62113,221.5.100.174,2064,198.18.0.1,62111,198.18.0.44,443,156,77393,87,11.304987,241.05265,10,yt3.ggpht.com,192.168.5.2,62113,221.5.100.174,2064,128,58945,81,11.308229,241.252062,10
63,198.18.0.1,62138,198.18.0.49,443,192.168.5.2,62139,221.5.100.174,2064,198.18.0.1,62138,198.18.0.49,443,80,20725,105,12.873811,240.645362,8,youtube.com,192.168.5.2,62139,221.5.100.174,2064,68,22311,92,12.877606,240.836667,8
64,198.18.0.1,62143,198.18.0.50,443,192.168.5.2,62144,221.5.100.174,2064,198.18.0.1,62143,198.18.0.50,443,25,10942,110,13.06049,45.752376,4,rr1---sn-q4fl6nsk.googlevideo.com,192.168.5.2,62144,221.5.100.174,2064,33,14428,93,13.063478,0.7844259999999998,3
65,198.18.0.1,62152,198.18.0.51,443,192.168.5.2,62154,119.188.204.71,443,198.18.0.1,62152,198.18.0.51,443,176,90334,116,13.779697,270.156357,6,config.immersivetranslate.com,192.168.5.2,62154,119.188.204.71,443,122,70369,96,13.81276,270.455499,6
66,198.18.0.1,62161,198.18.0.50,443,192.168.5.2,62162,221.5.100.174,2064,198.18.0.1,62161,198.18.0.50,443,21,6521,122,14.553233,45.757078,4,rr1---sn-q4fl6nsk.googlevideo.com,192.168.5.2,62162,221.5.100.174,2064,28,9707,99,14.556106,0.7880450000000003,3
67,198.18.0.1,62163,198.18.0.50,443,192.168.5.2,62164,221.5.100.174,2064,198.18.0.1,62163,198.18.0.50,443,21,6529,123,14.580131,60.743068,4,rr1---sn-q4fl6nsk.googlevideo.com,192.168.5.2,62164,221.5.100.174,2064,28,10379,100,14.58306,0.7753449999999997,3
68,198.18.0.1,62165,198.18.0.52,443,192.168.5.2,62167,119.188.204.71,443,198.18.0.1,62165,198.18.0.52,443,78,17320,125,15.422091,255.532723,6,ai.immersivetranslate.com,192.168.5.2,62167,119.188.204.71,443,61,15896,101,15.454194,255.790208,6
69,198.18.0.1,62206,198.18.0.8,443,192.168.5.2,62207,221.5.100.174,2064,198.18.0.1,62206,198.18.0.8,443,213,139417,142,61.821341,220.904993,13,clientservices.googleapis.com,192.168.5.2,62207,221.5.100.174,2064,268,156923,112,61.825315,221.49917500000004,13
70,198.18.0.1,62208,198.18.0.24,443,192.168.5.2,62209,120.232.217.159,2064,198.18.0.1,62208,198.18.0.24,443,82,24828,143,61.916436,210.6728,7,update.googleapis.com,192.168.5.2,62209,120.232.217.159,2064,87,32692,113,61.919459,211.344225,7
71,198.18.0.1,62212,198.18.0.18,443,192.168.5.2,62213,120.232.217.159,2064,198.18.0.1,62212,198.18.0.18,443,85,28784,145,63.094412,210.714323,7,clients4.google.com,192.168.5.2,62213,120.232.217.159,2064,84,30669,115,63.09738,211.376196,7
72,198.18.0.1,62220,198.18.0.55,443,192.168.5.2,62221,120.232.217.159,2064,198.18.0.1,62220,198.18.0.55,443,202,40245,148,69.495072,214.786567,35,beacons.gcp.gvt2.com,192.168.5.2,62221,120.232.217.159,2064,185,64059,119,69.497904,214.9014,35
73,198.18.0.1,62234,198.18.0.58,443,192.168.5.2,62235,103.166.52.49,2064,198.18.0.1,62234,198.18.0.58,443,82,17391,154,77.230844,196.73413,11,beacons.gvt2.com,192.168.5.2,62235,103.166.52.49,2064,73,25299,125,77.233959,197.222491,11
74,198.18.0.1,62238,198.18.0.60,443,192.168.5.2,62239,103.166.52.49,2064,198.18.0.1,62238,198.18.0.60,443,90,18508,156,78.932527,202.21334,15,beacons2.gvt2.com,192.168.5.2,62239,103.166.52.49,2064,83,27140,127,78.935482,202.33207000000004,15
75,198.18.0.1,62278,198.18.0.63,443,192.168.5.2,62279,221.5.100.174,2064,198.18.0.1,62278,198.18.0.63,443,55,16595,171,139.563336,135.641976,7,safebrowsing.googleapis.com,192.168.5.2,62279,221.5.100.174,2064,53,20041,140,139.566694,136.016445,7
76,198.18.0.1,62310,198.18.0.58,443,192.168.5.2,62313,221.5.100.174,2064,198.18.0.1,62310,198.18.0.58,443,61,16266,180,190.611251,90.918964,11,beacons.gvt2.com,192.168.5.2,62313,221.5.100.174,2064,56,21507,150,190.614147,91.18505799999996,11
77,198.18.0.1,62311,198.18.0.64,443,192.168.5.2,62312,221.5.100.174,2064,198.18.0.1,62311,198.18.0.64,443,60,17412,181,190.611395,90.90325800000002,11,beacons4.gvt2.com,192.168.5.2,62312,221.5.100.174,2064,55,21539,149,190.614091,91.18511399999996,11
78,198.18.0.1,62360,198.18.0.68,443,192.168.5.2,62361,120.232.217.159,2064,198.18.0.1,62360,198.18.0.68,443,1036,864784,201,254.043468,31.60014300000003,4,rr5---sn-a5meknzk.googlevideo.com,192.168.5.2,62361,120.232.217.159,2064,603,530410,177,254.046709,31.68713,4
79,198.18.0.1,62366,198.18.0.44,443,192.168.5.2,62370,120.232.217.159,2064,198.18.0.1,62366,198.18.0.44,443,41,15174,205,255.301284,22.76017999999999,11,yt3.ggpht.com,192.168.5.2,62370,120.232.217.159,2064,48,22004,179,255.304165,22.836619999999986,11
