No.,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Server Name,TCP Stream index,UDP Stream index,TCP Segment Len,Info
10457,15.507928,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1280632 Ack=12998 Win=43008 Len=1428 TSval=1596473296 TSecr=1397754518 [TCP PDU reassembled in 22987]
10458,15.507928,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1282060 Ack=12998 Win=43008 Len=1428 TSval=1596473296 TSecr=1397754518 [TCP PDU reassembled in 22987]"
10459,15.507959,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1282060 Win=3178496 Len=0 TSval=1397754571 TSecr=1596473296 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10460,15.508011,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1296340 Win=3178496 Len=0 TSval=1397754571 TSecr=1596473296 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10461,15.508367,192.168.5.2,221.5.100.174,HTTP,405,60856.0,2011.0,,42.0,,339.0,Continuation
10462,15.510685,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1296340 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]
10463,15.510685,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1299196 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]
10464,15.510685,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1300624 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]
10465,15.510755,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1299196 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10466,15.5108,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1300624 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10467,15.510817,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1302052 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10468,15.510899,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1302052 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]
10469,15.510899,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1303480 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]
10470,15.510916,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1303480 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10471,15.510932,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1304908 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10472,15.511048,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1304908 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]
10473,15.51106,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1306336 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10474,15.511301,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1306336 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]
10475,15.511301,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1307764 Ack=12998 Win=43008 Len=1428 TSval=1596473300 TSecr=1397754518 [TCP PDU reassembled in 22987]"
10476,15.511347,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1307764 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10477,15.511391,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1309192 Win=3178496 Len=0 TSval=1397754574 TSecr=1596473300 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10478,15.511878,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1309192 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]
10479,15.511878,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1320616 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]
10480,15.511878,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1322044 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]
10481,15.511941,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1320616 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10482,15.511971,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1322044 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10483,15.511986,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1323472 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10484,15.512027,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1323472 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]
10485,15.512027,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1324900 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]"
10486,15.51206,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1324900 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10487,15.512098,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1327756 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10488,15.512208,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1327756 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]
10489,15.512208,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1329184 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]
10490,15.512235,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1329184 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10491,15.512266,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1330612 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10492,15.512555,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1330612 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754518 [TCP PDU reassembled in 22987]"
10493,15.512555,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1342036 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]
10494,15.512555,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1343464 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]
10495,15.512597,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1342036 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10496,15.512629,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1343464 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10497,15.512653,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1344892 Win=3178496 Len=0 TSval=1397754575 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10498,15.512786,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1344892 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]
10499,15.512786,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1346320 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]
10500,15.512814,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1346320 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10501,15.512842,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1347748 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10502,15.513081,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1347748 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]
10503,15.513081,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1349176 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]
10504,15.513108,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1349176 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10505,15.513139,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1350604 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10506,15.513364,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1350604 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]"
10507,15.513364,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1352032 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754519 [TCP PDU reassembled in 22987]"
10508,15.513364,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1363456 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10509,15.513389,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1352032 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10510,15.513439,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1363456 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10511,15.513461,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1370596 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10512,15.513606,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1370596 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10513,15.513606,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1372024 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10514,15.513633,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1372024 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10515,15.51366,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1373452 Win=3178496 Len=0 TSval=1397754576 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10516,15.513908,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1373452 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10517,15.513908,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1374880 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10518,15.513932,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1374880 Win=3178496 Len=0 TSval=1397754577 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10519,15.513958,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1376308 Win=3178496 Len=0 TSval=1397754577 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10520,15.514199,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1376308 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10521,15.514199,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1377736 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10522,15.514228,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1377736 Win=3178496 Len=0 TSval=1397754577 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10523,15.514262,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1379164 Win=3178496 Len=0 TSval=1397754577 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10524,15.51447,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1379164 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]
10525,15.51447,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1380592 Ack=12998 Win=43008 Len=1428 TSval=1596473301 TSecr=1397754520 [TCP PDU reassembled in 22987]"
10526,15.514495,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1380592 Win=3178496 Len=0 TSval=1397754577 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10527,15.514524,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1383448 Win=3178496 Len=0 TSval=1397754577 TSecr=1596473301 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10528,15.514766,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1383448 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754520 [TCP PDU reassembled in 22987]
10529,15.514766,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1384876 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754520 [TCP PDU reassembled in 22987]"
10530,15.514766,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1386304 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754520 [TCP PDU reassembled in 22987]
10531,15.514792,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1384876 Win=3178496 Len=0 TSval=1397754578 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10532,15.514822,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1386304 Win=3178496 Len=0 TSval=1397754578 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10533,15.514847,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1397728 Win=3178496 Len=0 TSval=1397754578 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10534,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1397728 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]
10535,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1399156 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]
10536,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1400584 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]
10537,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1402012 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]
10538,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1403440 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]
10539,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1404868 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]"
10540,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,[TCP Out-Of-Order] 2011  >  60962 [ACK] Seq=1407724 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]
10541,15.516101,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60962.0,,94.0,,1428.0,"[TCP Out-Of-Order] 2011  >  60962 [PSH, ACK] Seq=1409152 Ack=12998 Win=43008 Len=1428 TSval=1596473302 TSecr=1397754522 [TCP PDU reassembled in 22987]"
10542,15.51614,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1399156 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10543,15.516169,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1400584 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10544,15.516183,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1402012 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10545,15.516196,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1403440 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10546,15.516208,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1404868 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10547,15.516224,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1407724 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10548,15.516236,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1409152 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
10549,15.516263,192.168.5.2,221.5.100.174,TCP,94,60962.0,2011.0,,94.0,,0.0,60962  >  2011 [ACK] Seq=12998 Ack=1420576 Win=3178496 Len=0 TSval=1397754579 TSecr=1596473302 SLE=1900384 SRE=1910380 SLE=1893244 SRE=1894672 SLE=1878964 SRE=1880392
